"date","ppt","tmin","tmean","tmax","lat","lon","site_name"
"2024-01-21",0,10.5,15.2,19.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-22",1.41,8.6,10.8,13.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-23",10.89,9.4,12.6,15.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-24",15.53,9.7,11.6,13.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-25",0,9.1,12.3,15.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-26",0,7.1,11.8,16.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-27",0,6.5,12.7,18.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-28",0,9.3,15.8,22.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-29",0,13,18.1,23.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-30",0,12.9,19.1,25.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-01-31",0,12.1,18.9,25.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-01",0,12.4,18.6,24.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-02",17.33,9.6,16.5,23.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-03",0.97,6.7,10.7,14.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-04",0,5.5,10.3,15.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-05",0,7.6,13.1,18.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-06",0,10.6,16,21.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-07",13.63,8.4,13.4,18.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-08",0.46,7.8,10.5,13.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-09",8.44,2.8,7.3,11.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-10",3.04,2.9,7.9,12.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-11",1.83,2.7,7.5,12.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-12",0,2.4,8.3,14.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-13",0,4,10.9,17.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-14",0,5.2,12.4,19.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-15",0,5,12.2,19.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-16",0,7.3,14,20.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-17",0,8.5,14.5,20.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-18",0,8.5,15.2,22,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-19",0,9.1,15.8,22.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-20",0,11.1,17.2,23.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-21",0,11,17.9,24.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-22",0,10.4,15.4,20.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-23",0,10.2,16.1,22.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-24",0,11.6,18.3,24.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-25",0,12.5,18.2,23.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-26",0,13.8,20,26.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-27",0,14.1,18.1,22.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-28",0,10.9,16.2,21.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-02-29",0,9.4,16.5,23.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-01",0,9.1,15.4,21.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-02",0,10.1,16.7,23.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-03",0,10.1,16.7,23.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-04",0,9.3,14.6,19.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-05",0,8.6,14.4,20.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-06",0,8.9,15.5,22,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-07",0,10.7,15.9,21.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-08",5.51,9.3,12.7,16,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-09",0.97,8.6,13.9,19.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-10",0,8.8,15.5,22.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-11",0,12.2,18.3,24.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-12",0,11.5,18.4,25.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-13",0,10.6,16.7,22.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-14",0,9.4,15.6,21.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-15",0.9,9.2,14.9,20.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-16",6.44,6.8,10.5,14.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-17",3.39,6.5,12.3,18.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-18",0.88,8.4,13.8,19.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-19",0.87,9.2,16,22.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-20",0,10.6,17.1,23.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-21",0.54,10.8,17.4,24.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-22",0,11,18.4,25.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-23",0,13.2,20.2,27.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-24",10.42,9.8,17.5,25.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-25",2.49,7.2,11.3,15.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-26",0.92,7,13,19,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-27",0.81,8.2,13.9,19.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-28",0,8.3,15.3,22.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-29",0,11.7,18.1,24.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-30",0,11.5,18.9,26.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-03-31",3.83,12.8,19.7,26.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-01",22.53,7.3,10.7,14.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-02",1.17,7.2,11.7,16.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-03",0,8,15.3,22.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-04",0,11.8,18.9,26,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-05",0,13.3,20.9,28.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-06",0,7.3,12.9,18.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-07",0,6.2,11.9,17.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-08",0,7.8,15.3,22.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-09",0,10.1,16.1,22.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-10",0,9.9,18.5,27.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-11",0,12.4,20.5,28.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-12",0,15.8,24.1,32.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-13",0,15.8,23.5,31.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-14",0,13.1,20.8,28.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-15",0,11.9,19.3,26.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-16",0,10.3,16.6,22.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-17",0,12.3,20.7,29.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-18",0,15.1,23.1,31.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-19",0,16.5,23.8,31.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-20",0,16,24,32,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-21",0,17.4,25.1,32.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-22",0,18.3,26.4,34.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-23",0,18.2,26.7,35.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-24",0,17.4,25.1,32.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-25",0,15.9,23.2,30.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-26",0,14.8,20.4,26.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-27",1.46,13.5,19.2,25,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-28",0,13,18.7,24.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-29",0,13.4,21.1,28.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-04-30",0,15.9,23.5,31.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-01",0,16.9,24.7,32.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-02",0,17.2,24.1,31.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-03",0,17,24.2,31.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-04",0,17.5,24.5,31.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-05",0,17.6,24.6,31.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-06",0,13,19.7,26.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-07",0,12.6,20,27.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-08",0,14,22,30.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-09",0,13.9,21.8,29.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-10",0,13.9,21.2,28.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-11",0,15.8,23.2,30.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-12",0,16.4,23.6,30.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-13",0,17.8,25.1,32.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-14",0,19,27,35,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-15",0,20.6,27.7,34.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-16",0,19.9,26.8,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-17",0,20.9,27.2,33.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-18",0,20.5,28.2,35.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-19",0,21.5,28.9,36.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-20",0,19.5,26.8,34.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-21",0,17.1,23,28.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-22",0,16.3,24.4,32.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-23",0,17,24.8,32.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-24",0,18,25.6,33.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-25",0,19,26.5,34,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-26",0,18.6,24.4,30.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-27",0,17.9,25.8,33.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-28",0,21.5,29,36.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-29",0,20.4,29.2,38,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-30",0,21,28.8,36.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-05-31",0,21.2,29.3,37.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-01",0,21.4,29.8,38.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-02",0,21.8,29.9,38,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-03",0,22.3,29.6,36.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-04",0,22.9,29.6,36.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-05",0,23,30,37,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-06",0,23.7,31.9,40.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-07",0,26.4,34.2,41.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-08",0,26.5,33.9,41.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-09",0,25.7,32.4,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-10",0,23.2,30.7,38.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-11",0,22.9,30.9,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-12",0,24.2,33,41.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-13",0,24.9,33.1,41.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-14",0,26.5,32.9,39.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-15",0,25.4,32.3,39.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-16",0,24.6,33.1,41.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-17",0,25.3,33.2,41.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-18",0,24.2,31.3,38.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-19",0,23.8,30.7,37.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-20",0,24.9,31.5,38.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-21",0,25.4,34,42.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-22",0,30.6,37,43.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-23",0,29.4,34.1,38.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-24",0,29.5,34.5,39.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-25",1.39,28.1,34.6,41.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-26",0.33,26.9,33.1,39.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-27",0,27,34,41.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-28",0,30.2,35.7,41.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-29",0,28.9,35.1,41.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-06-30",0,28.3,34.6,40.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-01",1.23,26.7,33.8,40.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-02",0,27.5,33.8,40.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-03",0,29.8,36.3,42.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-04",0,30.4,36.4,42.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-05",0,29.8,36.1,42.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-06",0,30.2,37.7,45.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-07",0,29.4,36.2,43,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-08",0,30.1,36.2,42.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-09",0,29.3,37.2,45.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-10",0,30.3,37.2,44,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-11",0,30.4,36.8,43.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-12",0,30,36.9,43.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-13",1.28,28.5,35.8,43.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-14",0,29.8,36,42.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-15",3.21,26.4,33.1,39.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-16",0,27.6,33.8,40,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-17",0,28.7,34.8,40.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-18",0,29.2,35.3,41.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-19",0,30.2,36.2,42.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-20",0,29.8,36,42.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-21",0,30.5,36.6,42.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-22",0.34,26.2,33.7,41.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-23",0,26.2,33.8,41.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-24",0,30.9,36.9,43,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-25",0,29.6,36.5,43.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-26",1.67,25.7,34,42.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-27",0,26.5,33.7,40.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-28",0,28.6,34.9,41.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-29",0,28.3,34.5,40.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-30",0,28.7,34.6,40.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-07-31",0,28.3,34.4,40.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-01",0,27.5,34.4,41.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-02",0,28,33.5,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-03",0,30,35.9,41.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-04",0,30.5,37.2,43.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-05",0.91,30.4,37.4,44.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-06",0,31.1,36.8,42.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-07",0,25.5,33.6,41.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-08",0,25.7,31.6,37.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-09",2.39,26.5,33.1,39.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-10",0,27,33.3,39.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-11",0,27.7,34.7,41.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-12",0,27.4,33,38.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-13",0,27.5,33.5,39.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-14",0.82,28.7,33.9,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-15",0,27.9,34.2,40.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-16",0,27.6,34.6,41.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-17",0,28.7,35.5,42.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-18",15.17,23.2,32.5,41.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-19",0,22.8,30,37.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-20",0,27.9,34.6,41.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-21",1.62,27.5,34.8,42.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-22",0,27.7,32.3,36.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-23",2.6,25.8,32.4,38.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-24",0,27.2,33.2,39.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-25",0,26.7,32.2,37.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-26",0,25.7,32.4,39,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-27",0,25,32.4,39.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-28",0,26.3,33,39.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-29",0,27.1,32.2,37.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-30",0,26.9,33.7,40.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-08-31",0,26.6,33.6,40.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-01",0,28.7,34.6,40.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-02",2.05,26.8,33.5,40.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-03",0,27.8,33.6,39.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-04",0,27.6,33.5,39.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-05",0,27.1,34.2,41.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-06",0,27.6,35.9,44.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-07",0,31.1,35.9,40.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-08",0,29.4,34.9,40.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-09",0,27.1,33.8,40.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-10",0,26.1,33.1,40.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-11",0,25.8,33.3,40.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-12",0,25,32.3,39.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-13",0,23.5,31.3,39.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-14",0,23.3,30.5,37.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-15",0,24.7,30.8,36.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-16",0,25,31.1,37.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-17",1.03,21.6,28.1,34.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-18",0,19.4,25.7,31.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-19",0,19.2,25.9,32.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-20",0,19.4,26.5,33.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-21",0.28,20.4,26.5,32.6,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-22",0,19.3,24.7,30.1,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-23",0,20.9,27.9,34.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-24",0,23.7,31.1,38.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-25",0,25.1,32.3,39.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-26",0,26.6,33.9,41.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-27",0,27.1,34,40.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-28",0,26.8,34.7,42.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-29",0,29.5,36.6,43.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-09-30",0,26.6,34,41.4,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-01",0,26.3,33.2,40.2,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-02",0,27.5,34.9,42.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-03",0,25.5,32.4,39.3,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-04",0,24.6,32.2,39.8,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-05",0,24.8,32.7,40.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-06",0,25.7,33.2,40.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-07",0,26,33.9,41.7,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-08",0,25.7,33.1,40.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-09",0,23.8,31.7,39.5,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
"2024-10-10",0,24.2,31.5,38.9,33.6005,-111.8119,"Lost Dog, Kovach Nature Trail"
